,user_id,birthday,gender,auction_id,category_2,category_1,buy_mount,day,age_days
316,1990421511,2014-10-21,0,15445549112,50016704,50022520,1,2014-07-01,-112
317,2062636887,2015-03-15,1,35188277593,50023591,50022520,1,2014-12-12,-93
318,2118737046,2014-04-11,1,42036193982,50018831,50014815,1,2014-11-28,231
319,2230873305,2012-02-01,0,36078196999,50009540,50014815,1,2014-11-05,1008
320,2298687186,2012-10-09,1,42483180297,50013636,50008168,1,2015-01-28,841
321,330830,2009-10-07,0,37313685773,50006602,50008168,6,2014-11-05,1855
322,645557,2012-02-07,0,18250831986,50018615,38,1,2012-12-13,310
323,1567601,2012-07-07,0,12465395269,50016704,50022520,1,2012-07-18,11
324,10502300,2012-05-04,0,13447157946,50010555,50008168,1,2012-12-04,214
325,11461439,2013-03-07,1,9479844425,50012464,50014815,1,2013-01-12,-54
326,12155387,2009-08-05,1,17990671329,50023646,28,1,2013-09-08,1495
327,12576056,2011-06-11,0,17676479598,50146022,50008168,1,2012-12-19,557
328,13101455,2011-08-19,0,13887162135,50012423,28,1,2012-08-29,376
329,13802003,2011-10-22,1,26680928161,121408024,50008168,2,2014-09-12,1056
330,14342858,2011-02-07,0,17894670737,50023598,28,1,2014-11-05,1367
331,14785577,2008-08-20,0,19390785189,50011993,28,1,2013-09-11,1848
332,16031078,2012-03-25,0,14738743406,50010555,50008168,1,2014-11-23,973
333,16992440,2012-05-16,0,36645240582,50012474,28,3,2014-02-24,649
334,17830874,2013-09-27,2,20447923345,50014271,50014815,1,2014-01-15,110
335,21185033,2006-04-07,1,15851569810,50010558,50008168,1,2012-11-05,2404
337,22775189,2012-04-19,0,23946808667,50018824,38,1,2014-03-03,683
338,23256752,2012-07-12,1,19386943590,121398041,28,1,2014-05-13,670
339,23779676,2010-01-09,1,35815090306,50012451,50008168,1,2013-11-11,1402
340,24466085,2011-09-03,0,13006065985,50012428,28,1,2013-04-27,602
341,25176194,2014-09-13,1,18407251501,50016704,50022520,1,2014-06-09,-96
342,26184254,2012-12-21,0,7161010744,50010558,50008168,1,2014-03-17,451
343,27488537,2009-06-16,0,40537997104,50013207,50008168,1,2014-08-11,1882
344,31036295,2012-02-05,1,35401823936,50006602,50008168,1,2013-10-17,620
346,33702305,2013-03-18,0,40517200867,50018831,50014815,2,2014-11-03,595
347,34296803,2009-04-14,0,2871416722,50008875,28,1,2013-09-24,1624
348,35497496,2009-10-20,1,37251899549,50023536,28,1,2014-04-09,1632
350,37050995,2012-10-22,0,21297820700,50009542,50014815,1,2013-04-29,189
351,37613228,2012-03-21,0,22205176670,50018831,50014815,1,2013-10-12,570
352,38060393,2011-08-01,1,14027224169,50018436,50014815,1,2012-07-07,341
353,39712478,2013-02-12,0,18404124822,50026467,50022520,2,2012-09-17,-148
354,40183850,2012-06-11,1,20975155801,50018614,38,5,2013-11-08,515
356,42558014,2010-07-04,0,22369788243,50010558,50008168,1,2013-03-21,991
357,44253932,2010-01-13,1,19862187842,121404037,28,1,2014-05-29,1597
358,45661628,2013-10-15,1,14022380103,121456023,50014815,1,2014-10-08,358
359,46577846,2012-05-18,0,15739450160,50006602,50008168,1,2012-09-13,118
360,47342027,2010-10-08,1,14066344263,50013636,50008168,1,2012-09-11,704
361,47737028,2012-03-20,1,24624676830,50012471,50014815,2,2014-10-25,949
362,48419732,2010-04-09,0,4956964934,50018412,50014815,2,2013-05-17,1134
363,48922355,2011-07-15,0,18668522144,50013711,50008168,1,2013-07-06,722
364,49561550,2013-06-04,1,627441547,50012798,50014815,1,2013-02-28,-96
365,50168231,2009-04-28,0,35640867251,50015146,28,1,2013-11-21,1668
366,51150884,2008-11-29,1,41074778874,50007011,50008168,1,2014-09-12,2113
367,51598634,2011-06-12,0,12758074281,50013177,28,1,2013-03-07,634
368,52404311,2010-09-24,1,13061238376,50013636,50008168,1,2014-12-15,1543
369,52971251,2013-06-17,0,14733059304,50012449,50008168,1,2014-02-26,254
370,53538638,2013-11-06,1,39574997596,121408024,50008168,1,2014-09-09,307
371,54451652,2010-06-02,0,19556758674,50006602,50008168,1,2014-12-30,1672
372,54925736,2013-04-28,0,12310877181,50006602,50008168,1,2013-10-19,174
373,55867871,2012-06-23,1,38258666401,50010558,50008168,1,2014-04-30,676
374,56736746,2012-11-05,1,13725195879,50008817,28,10,2013-01-05,61
375,57970535,2013-01-14,1,40454371694,50013636,50008168,1,2014-10-04,628
376,58244867,2010-10-15,1,15407281853,50012451,50008168,1,2012-10-29,745
377,58666247,2014-03-07,0,20434808888,50012387,50022520,1,2013-10-23,-135
378,59441576,2010-02-23,1,17923074128,50012364,122650008,1,2013-04-26,1158
379,60290489,2009-11-01,0,40710151232,50023670,28,1,2014-12-19,1874
380,61127135,2012-03-17,1,18444305120,50008875,28,1,2013-05-23,432
381,61526102,2011-05-23,0,41324909102,50012365,122650008,1,2015-01-30,1348
382,62380766,2012-03-13,1,14836460759,50014129,28,1,2012-12-05,267
383,62789705,2013-11-11,0,18471814723,50010236,50014815,1,2014-03-08,117
384,63437351,2012-10-15,0,15357925576,50006028,50022520,1,2012-08-17,-59
385,63741599,2011-03-24,0,7964426157,50018858,38,1,2012-08-16,511
386,65079983,2013-08-04,1,39395316554,50012564,50014815,1,2014-06-10,310
387,65651861,2011-11-24,1,21971788076,50010558,50008168,1,2013-03-15,477
388,66569606,2012-01-23,1,13668555620,50006602,50008168,1,2014-12-12,1054
389,67170281,2012-06-12,1,13973014432,50013711,50008168,1,2012-09-19,99
390,67555313,2007-06-01,0,16150518596,50013636,50008168,1,2012-11-06,1985
391,68067107,2012-11-14,1,25909536641,50018820,38,1,2013-09-14,304
392,69203525,2010-01-23,1,35212424255,50013636,50008168,1,2013-12-12,1419
393,69841787,2014-07-25,0,38264188766,50018860,28,1,2014-04-08,-108
394,71850476,2012-05-13,1,18905956218,50014275,50014815,1,2013-01-27,259
395,72088976,2014-11-06,1,35141794469,50016704,50022520,1,2014-12-12,36
396,72875105,2012-08-02,0,14151218336,50009549,50014815,1,2012-09-17,46
397,73973378,2012-04-04,0,26396504540,50013078,28,1,2014-01-21,657
398,75104744,2014-03-15,1,15809019524,121394024,50008168,1,2014-05-13,59
399,76076096,2014-04-28,1,19139083728,50016704,50022520,1,2014-01-10,-108
400,77723093,2013-12-21,0,41830139440,50013207,50008168,1,2014-11-10,324
401,78613406,2007-11-04,1,17198495783,50012365,122650008,1,2012-12-16,1869
402,79823567,2014-04-09,1,17328354137,50023591,50022520,1,2013-11-11,-149
403,81094748,2009-03-23,0,24396708468,50012364,122650008,1,2014-07-10,1935
404,82248938,2014-12-30,0,41229697286,121462023,50008168,1,2015-01-21,22
405,83744798,2012-08-05,1,15727837800,50013187,28,1,2013-02-26,205
406,84725909,2009-09-18,0,9140692042,50013199,28,1,2013-01-16,1216
407,85189793,2009-03-13,1,21168240511,50013207,50008168,1,2012-11-28,1356
409,88830644,2014-03-25,1,37935777608,50013636,50008168,1,2014-06-26,93
410,89800466,2011-03-31,0,8835103504,50023661,28,1,2012-08-28,516
411,91156811,2012-05-25,0,16420656795,50156020,50008168,1,2013-08-02,434
412,92192666,2011-09-22,0,16130303961,50013078,28,1,2012-12-13,448
413,93083084,2013-12-11,0,18645721965,50013715,50014815,1,2015-01-06,391
414,94577459,2012-07-06,0,12881851566,50023790,28,10,2013-09-14,435
415,95849627,2006-12-23,0,18777262460,50009542,50014815,1,2013-08-06,2418
416,98425070,2014-01-27,1,40430138951,50007011,50008168,1,2014-12-12,319
417,101415002,2012-03-15,0,17624741051,50006602,50008168,1,2014-02-08,695
418,104211743,2013-02-19,0,36115296871,50018824,38,2,2013-12-04,288
419,108083003,2014-12-06,1,37933952657,211122,38,1,2014-11-26,-10
420,110798294,2012-09-23,0,20393276096,50013187,28,1,2013-04-21,210
421,112842020,2010-11-25,0,40114158465,50006097,28,1,2014-09-10,1385
422,113554421,2010-09-09,0,18263602472,50018831,50014815,12,2013-05-14,978
423,115248467,2013-04-18,1,7581710464,50012436,50014815,1,2013-04-13,-5
424,116573081,2012-11-13,0,22230172158,50008860,28,1,2013-04-22,160
425,119127104,2011-08-20,1,20999672795,50006602,50008168,1,2012-11-14,452
426,121722809,2014-06-01,1,15071189647,50006843,38,2,2015-01-04,217
427,124333754,2014-03-23,1,4347434860,50018824,38,1,2014-10-21,212
428,125703503,2012-07-25,0,36220244871,50007014,50008168,1,2014-10-28,825
429,127104347,2012-04-24,0,19331177776,50016454,28,1,2014-02-11,658
430,129162752,2010-11-13,0,12757496000,50010566,50008168,1,2013-05-22,921
431,130263794,2010-04-29,0,21934484610,50010536,50008168,1,2013-02-23,1031
432,131325713,2011-04-29,0,23943612874,50013636,50008168,1,2013-04-16,718
433,132383393,2015-03-15,0,35463214346,50010410,50022520,1,2014-11-11,-124
434,133647926,2013-09-25,1,10864011676,50011847,50022520,1,2013-10-03,8
435,135519929,2012-02-26,1,25760364628,50013207,50008168,1,2014-03-28,761
436,136451900,2012-10-18,0,18106855904,50132021,50008168,1,2013-09-21,338
437,137364326,2010-11-12,0,41879958756,50013636,50008168,1,2014-11-19,1468
438,138121253,2011-03-03,1,15385184597,251725,28,1,2013-08-26,907
440,140860418,2013-12-02,0,24679988724,50012431,50014815,1,2014-11-02,335
441,142427984,2011-07-21,0,37967196751,50013207,50008168,1,2014-04-23,1007
442,143808779,2010-10-01,1,38080383704,251725,28,1,2014-09-08,1438
443,150096824,2014-09-28,0,37821813629,50013207,50008168,1,2014-04-24,-157
444,150330797,2012-04-04,0,13130520515,50012431,50014815,1,2013-08-25,508
445,150795260,2012-11-21,1,36706144350,50013207,50008168,1,2014-02-18,454
446,154492646,2011-11-13,1,25458044289,50012449,50008168,1,2013-06-06,571
447,155835737,2014-06-15,1,40249904427,50012431,50014815,1,2014-09-27,104
448,157720562,2014-08-31,0,22257223300,50009547,50014815,1,2015-01-24,146
449,159041066,2012-07-23,1,35536936961,50018831,50014815,2,2013-11-11,476
450,160688669,2011-09-15,1,20803560636,50007012,50008168,1,2012-12-29,471
451,163954748,2013-06-16,0,41204572991,50012365,122650008,1,2014-10-18,489
452,167910527,2012-11-21,0,16440368756,50010555,50008168,1,2013-03-12,111
453,171219494,2013-11-09,0,13398440711,50009540,50014815,1,2013-09-15,-55
454,175524797,2009-05-16,0,36260979423,50023531,28,1,2014-02-24,1745
455,180332213,2009-12-03,0,38758204657,50007011,50008168,1,2014-07-25,1695
456,183827816,2011-04-30,0,5700732011,50014250,28,3,2013-01-07,618
457,186849644,2010-11-15,1,16011345799,50012365,122650008,1,2013-11-14,1095
458,188600174,2014-01-21,1,41460345919,50016704,50022520,1,2015-01-19,363
459,191039747,2014-07-09,0,7984139502,50008859,28,1,2014-12-31,175
460,195018770,2014-11-09,0,37548598470,50023664,50022520,1,2014-07-28,-104
461,198772898,2014-11-15,0,40590019735,121382051,50014815,1,2014-09-09,-67
462,200491949,2013-11-06,1,8680970096,50016704,50022520,1,2013-07-15,-114
463,210263456,2012-09-07,0,41464527333,50010544,50008168,1,2014-12-05,819
466,220079966,2010-08-08,0,36169271442,50011993,28,1,2013-11-22,1202
467,224292962,2012-12-13,1,18387768742,50228021,50014815,3,2015-01-20,768
468,229463294,2013-07-07,0,15226482483,50018831,50014815,1,2014-08-12,401
469,243205895,2014-07-02,0,13462585454,50026461,50022520,1,2014-03-08,-116
470,249709718,2013-11-20,1,20135536355,50023632,50022520,1,2013-07-02,-141
471,259538915,2012-04-23,0,19545202238,50018825,38,40,2014-02-18,666
472,264008927,2012-03-25,0,36480276601,50010557,50008168,1,2014-12-12,992
473,266966105,2008-10-13,1,16438641476,50012451,50008168,1,2013-10-09,1822
474,269267507,2012-11-20,1,15263653132,50013207,50008168,1,2013-02-16,88
475,274379633,2014-06-27,1,41639051049,50013881,28,1,2015-01-18,205
476,276246305,2010-10-10,0,14511867259,50006602,50008168,1,2012-09-07,698
477,277357538,2012-06-16,0,19637551680,50014129,28,1,2013-07-05,384
478,279787751,2013-09-14,1,37469126057,50023715,28,1,2014-03-20,187
479,282788237,2010-12-06,1,19023455943,50006030,50022520,1,2013-05-13,889
480,287230352,2009-03-16,1,36551323123,50023670,28,1,2014-02-11,1793
481,290360210,2013-10-29,0,13716364917,50015727,50014815,1,2013-12-12,44
482,294750833,2013-07-30,1,38832277434,50005979,50022520,1,2014-11-11,469
483,299196791,2014-03-31,0,38217159047,50013187,28,26,2014-05-21,51
484,306716492,2015-03-01,1,41171540130,50012432,50014815,1,2015-01-12,-48
485,321506990,2013-02-13,0,27619548992,50018831,50014815,1,2014-04-02,413
486,324693962,2014-02-19,0,19416126848,50023457,28,1,2014-08-21,183
487,338773232,2012-08-07,1,12726865474,50012485,50014815,1,2012-07-22,-16
488,347068613,2014-11-20,0,39875144532,121406040,50022520,1,2014-10-02,-49
489,350099492,2008-06-22,0,37022012656,50008875,28,1,2014-07-11,2210
490,352890947,2010-12-01,0,12581814608,50012451,50008168,1,2013-11-16,1081
491,356049284,2009-07-15,0,9875230962,50008875,28,1,2014-05-06,1756
492,358097309,2013-09-15,1,35594492739,50007140,28,1,2015-01-21,493
494,363147332,2009-01-29,1,41773696267,50010542,50008168,1,2014-11-02,2103
496,369616040,2014-10-05,0,37089344763,50023732,28,1,2014-08-21,-45
497,370606430,2013-06-04,0,37994392815,121408024,50008168,2,2014-06-22,383
498,373105196,2014-01-03,1,35127116589,50006820,28,1,2014-12-21,352
500,377473718,2011-12-26,1,37907720818,121452056,50008168,1,2014-07-18,935
501,378871709,2012-02-23,1,43400739385,50012359,122650008,1,2015-02-01,1074
502,381275366,2013-07-09,0,35049183686,50014744,50014815,1,2013-11-11,125
504,388415192,2009-09-18,1,8484189532,50016037,28,1,2012-11-21,1160
505,392508254,2009-08-09,0,27175560420,50010536,50008168,1,2013-08-27,1479
506,394567091,2008-10-16,0,13742083558,50013636,50008168,1,2012-10-31,1476
507,398312015,2014-06-23,1,19641593301,50013176,28,1,2014-08-05,43
508,404254046,2009-01-11,0,37521619252,50010566,50008168,1,2014-03-24,1898
509,406935827,2013-12-30,1,35146292682,50013175,28,1,2014-03-24,84
511,411194666,2014-07-17,0,6892952614,50012245,50014815,4,2014-06-05,-42
512,414883979,2008-03-27,0,18476245692,50012442,50008168,1,2013-06-14,1905
513,418692116,2014-06-02,1,4550443229,50012456,50014815,1,2014-02-21,-101
514,425087423,2011-11-23,1,16986642032,50012442,50008168,1,2014-07-21,971
515,437556506,2011-09-28,0,35158409536,50013636,50008168,1,2013-12-26,820
516,441486929,2012-11-28,1,40049728542,50012359,122650008,1,2014-09-17,658
517,447609368,2011-11-15,1,16086781316,50010557,50008168,1,2012-11-11,362
518,466369304,2013-08-02,1,16589171765,50026474,50022520,1,2013-04-23,-101
519,476002223,2012-08-17,0,13405998671,50018831,50014815,1,2013-04-03,229
521,504804896,2010-02-20,0,36740523560,50012361,122650008,1,2014-11-18,1732
522,506946641,2013-04-18,0,41475051106,50013636,50008168,1,2014-10-06,536
523,511889597,2011-11-06,1,20026407554,50013207,50008168,1,2013-07-05,607
524,525892484,2013-06-19,1,38613126621,121462075,50008168,1,2014-05-14,329
526,552289829,2008-12-23,0,20724224674,211122,38,9,2013-03-03,1531
527,571159301,2011-07-20,1,40021926193,50014278,50014815,1,2014-08-22,1129
528,593517038,2012-06-26,1,16377441164,50010555,50008168,1,2013-01-30,218
529,603123248,2013-11-21,0,39784731013,50018831,50014815,1,2014-07-16,237
530,606918860,2012-06-27,0,10837123744,50018855,38,1,2013-06-23,361
531,614946692,2014-06-11,1,41106352035,50010555,50008168,1,2014-09-11,92
532,631917779,2012-10-23,1,20812756384,50018821,38,3,2013-07-23,273
533,642755513,2013-10-26,0,25469708168,50007011,50008168,1,2014-03-20,145
534,644854097,2014-03-18,0,35461440284,50018831,50014815,1,2014-06-17,91
535,646222766,2010-02-28,0,15745598713,50013636,50008168,1,2013-04-01,1128
536,648241169,2013-10-05,0,13586455878,50018436,50014815,1,2014-09-15,345
537,650723936,2014-10-06,0,38200162608,50012564,50014815,5,2014-08-14,-53
538,653290859,2007-08-20,1,15201138534,50010558,50008168,1,2012-09-14,1852
539,659749250,2012-10-15,0,12929573479,50006843,38,1,2013-08-15,304
540,664236959,2012-07-26,0,16563307133,121454045,38,3,2014-10-07,803
541,667774265,2013-10-10,0,39859536457,50012363,122650008,1,2014-12-11,427
542,672265151,2012-11-28,0,5587503865,50006602,50008168,1,2013-03-10,102
543,674451014,2011-01-15,0,15172512114,50014250,28,2,2014-01-10,1091
544,675728690,2010-11-15,0,17410028431,50008728,50014815,1,2014-02-09,1182
545,678827114,2013-01-19,0,18882600035,50012730,50014815,2,2012-11-03,-77
546,685332320,2012-02-23,0,12781785338,50018831,50014815,2,2013-06-01,464
547,689783888,2014-03-04,0,4534860816,50023722,28,1,2015-01-09,311
548,692815952,2013-07-14,1,41054973614,50012359,122650008,1,2014-09-20,433
549,697241495,2010-05-17,0,15838328461,50012359,122650008,1,2013-04-11,1060
550,702647816,2014-03-22,1,37368848270,50008845,28,1,2015-01-04,288
551,706851515,2007-08-17,0,20291388724,50010557,50008168,1,2012-10-31,1902
552,711496874,2011-10-25,0,15079145376,50016704,50022520,1,2014-03-26,883
553,718858754,2011-10-15,1,24395160617,50013636,50008168,1,2013-05-13,576
554,722440556,2014-10-03,1,43511676953,50013207,50008168,1,2015-01-20,109
555,723449270,2010-10-03,0,15455377491,50011993,28,1,2014-06-02,1338
556,726045779,2012-09-04,0,20083542325,50013636,50008168,1,2013-10-05,396
557,728844788,2014-05-27,0,16908779573,121394024,50008168,1,2014-10-15,141
558,733070564,2014-12-17,1,42557673678,50010549,50008168,1,2015-01-17,31
559,738243947,2014-05-22,1,37128706257,50012549,50014815,1,2014-04-20,-32
560,743394056,2010-11-25,0,40228281930,50012431,50014815,1,2014-10-29,1434
561,745559711,2013-02-17,1,17980610442,50006602,50008168,1,2013-08-29,193
562,748181531,2014-07-22,1,17123541393,50016706,50022520,1,2014-04-29,-84
563,751654337,2008-09-27,1,13224096340,50013636,50008168,1,2013-03-22,1637
564,757254614,2009-05-28,0,35900705534,50013711,50008168,1,2013-12-20,1667
565,759253421,2014-02-27,0,35139641534,121394024,50008168,1,2014-07-13,136
566,760737575,2015-03-06,1,43059024152,50013636,50008168,1,2015-01-21,-44
567,763368008,2014-08-30,1,14210690076,50012564,50014815,1,2014-05-26,-96
568,767800373,2012-06-08,0,40346552484,50010557,50008168,1,2014-09-15,829
569,771449207,2014-06-22,0,20922028936,50005982,50014815,1,2014-12-08,169
570,775425752,2014-08-30,1,37667489990,50013187,28,1,2014-05-26,-96
571,779743331,2013-09-12,1,36418774349,50012363,122650008,1,2014-10-21,404
572,783771062,2012-10-05,0,18753199528,50012485,50014815,1,2014-04-11,553
573,786904109,2013-04-22,1,19541112501,50006602,50008168,1,2013-01-21,-91
574,789872417,2009-08-05,0,41358926135,50010544,50008168,1,2015-01-06,1980
575,795355691,2011-07-09,0,19227493922,50010236,50014815,1,2014-07-19,1106
576,797916383,2013-04-18,0,16261260713,50013636,50008168,5,2012-07-02,-290
577,800173649,2013-07-20,0,38011223484,50013711,50008168,1,2014-04-29,283
578,807555311,2014-02-13,1,40558883295,50010555,50008168,1,2014-11-11,271
579,810566789,2014-03-18,1,4063063501,50011993,28,1,2013-08-08,-222
580,812347802,2013-03-19,0,25308408488,50018436,50014815,1,2013-11-18,244
581,816914951,2014-09-28,0,18803570968,121382040,28,1,2014-12-12,75
582,818864954,2014-07-13,1,38028790160,50006602,50008168,4,2014-07-22,9
583,824754611,2012-11-08,0,16740240802,50023591,50022520,1,2012-09-16,-53
584,829213583,2013-11-10,0,20326213051,50013636,50008168,1,2014-12-22,407
585,834999974,2014-11-30,1,18723486529,50018202,38,1,2014-11-11,-19
586,841216238,2013-05-05,0,39168664475,50018831,50014815,1,2014-10-20,533
587,849873788,2014-05-19,0,22306427962,50015399,50014815,1,2014-03-24,-56
588,854553317,2014-01-19,0,41158352472,50015727,50014815,1,2015-02-01,378
589,864297971,2013-03-09,0,15679625429,50010557,50008168,1,2014-07-03,481
591,877873688,2013-06-10,0,20119951378,50156020,50008168,1,2013-06-06,-4
592,882909923,2012-05-16,1,36344284817,50010558,50008168,1,2014-01-04,598
593,889878950,2013-09-01,0,41352889142,50010558,50008168,1,2014-10-14,408
594,894103508,2014-10-21,0,21891635252,121364031,50014815,1,2014-09-28,-23
595,898630655,2012-11-02,1,38066384082,50010558,50008168,9,2014-06-06,581
596,910140800,2013-03-02,0,9921993020,50010555,50008168,1,2013-09-09,191
597,918918455,2008-10-22,0,16294746265,50012379,50022520,1,2013-03-02,1592
598,929425316,2011-09-12,0,39639604734,121426038,50014815,1,2015-01-26,1232
599,1020368066,2010-06-01,1,41101540039,50010536,50008168,4,2014-10-04,1586
600,1023634940,2011-12-28,0,16297650924,50146022,50008168,1,2013-03-04,432
601,1033551143,2013-08-12,0,36881265150,50146022,50008168,1,2014-03-30,230
602,1040314082,2012-04-22,1,35408076111,50012365,122650008,1,2013-12-25,612
603,1045498739,2013-09-26,1,37062248680,50012363,122650008,1,2014-03-25,180
604,1050126413,2014-05-18,0,37983949722,50018831,50014815,1,2014-11-11,177
605,1055473418,2010-11-03,1,20945084205,50013636,50008168,2,2012-12-01,759
606,1062425612,2012-09-02,0,14402922681,50014129,28,1,2012-11-18,77
607,1069860359,2013-05-08,0,35373986189,50005982,50014815,1,2014-01-01,238
608,1076986436,2012-03-20,0,15117929670,50013636,50008168,1,2013-05-29,435
610,1091263211,2013-04-13,0,16409261679,50012363,122650008,1,2013-12-12,243
611,1108310267,2013-10-02,1,21302907272,50015913,28,1,2014-02-10,131
612,1124076737,2012-10-13,0,14835220006,50013711,50008168,1,2013-03-16,154
613,1134007073,2013-12-31,2,38861930269,50008705,28,1,2014-11-11,315
614,1589292035,2011-06-05,1,19745033946,50010544,50008168,1,2014-01-08,948
615,1630379975,2014-04-02,0,35548389067,50023612,50022520,1,2013-11-16,-137
616,1641457379,2013-12-26,1,18721720021,50018831,50014815,1,2014-09-30,278
617,1656319652,2015-01-08,1,38249174431,50010558,50008168,1,2014-04-16,-267
618,1671080225,2014-03-09,0,18695694565,50010555,50008168,1,2014-04-28,50
619,1684502624,2011-05-25,1,43540340971,50006235,50008168,1,2015-01-15,1331
620,1709476961,2013-01-06,0,40799817988,121450022,50008168,1,2014-11-28,691
621,1743387086,2012-10-13,0,43539568980,50010538,50008168,1,2015-01-31,840
622,1771335722,2012-08-08,1,37777584394,50012367,122650008,1,2014-03-21,590
623,1793514014,2013-06-25,0,37361737960,50013207,50008168,1,2014-07-11,381
624,1822398971,2013-05-08,0,41617854706,211122,38,1,2014-10-22,532
625,1844317769,2014-06-26,0,2755199070,121434042,50014815,1,2014-11-25,152
626,1850552006,2014-01-25,1,22455807963,50006602,50008168,2,2014-01-06,-19
627,1869728066,2013-07-21,1,17629298588,50006099,50014815,1,2014-05-30,313
628,1887892514,2009-12-10,0,35459913094,50023670,28,1,2013-11-11,1432
629,1924473311,2014-04-16,0,20803900387,50006032,50022520,1,2014-08-15,121
630,1942584506,2014-04-05,1,39661606531,121394024,50008168,1,2014-10-27,205
631,1978481429,2013-08-29,1,37359277254,121434042,50014815,1,2014-07-04,309
632,2020687907,2012-07-04,0,36738468079,50003700,28,1,2014-05-13,678
633,2067426839,2015-03-01,1,39215703623,50023591,50022520,1,2014-09-16,-166
634,2104818212,2014-03-27,0,40553447811,121540027,28,1,2014-11-11,229
635,2176939646,2014-01-10,1,37616480055,50012458,50014815,1,2014-11-11,305
636,2214580556,2012-12-01,1,40062433875,50010558,50008168,1,2014-09-28,666
