,user_id,birthday,gender,auction_id,category_2,category_1,buy_mount,day,age_days
637,2262837380,2011-09-14,0,42999336100,50010549,50008168,1,2015-01-06,1210
638,2391404843,2014-09-16,1,40200591008,50010555,50008168,1,2015-01-10,116
639,243385,2011-07-10,0,22131823066,50012442,50008168,1,2013-09-02,785
640,929851,2011-04-03,0,15450068504,50018615,38,7,2012-08-28,513
641,10405255,2012-02-14,0,10775413892,50228021,50014815,1,2014-12-24,1044
642,11503702,2012-08-26,1,19837354550,50018825,38,1,2013-08-26,365
643,12631429,2013-04-08,1,7668402786,50012471,50014815,1,2014-07-07,455
644,13503298,2012-09-28,0,19381961259,50023886,50008168,1,2013-08-01,307
645,13848376,2014-08-21,1,40827442866,50013636,50008168,1,2014-11-11,82
646,14304064,2010-06-01,1,15929031075,50012361,122650008,1,2012-10-19,871
647,15108904,2012-12-14,1,36234619723,50006602,50008168,1,2014-11-13,699
648,16033918,2013-10-24,2,17523149759,50008895,28,1,2014-07-16,265
649,17289460,2010-12-11,1,17210154076,50012361,122650008,1,2013-03-07,817
650,18382012,2009-05-30,1,27095116998,50002524,28,1,2013-12-31,1676
651,20451388,2012-01-29,1,17358761118,211122,38,1,2013-03-21,417
652,20995405,2011-11-14,0,36818435772,50013636,50008168,1,2014-07-31,990
653,21647086,2009-03-14,0,13688663523,50013207,50008168,1,2012-10-27,1323
654,21838963,2014-03-10,0,16364059790,121470030,50014815,5,2014-06-24,106
655,22733878,2009-01-16,1,27158088929,50023591,50022520,1,2013-12-23,1802
656,23086954,2011-10-08,0,3219122303,50014273,50014815,1,2013-01-25,475
657,24079156,2010-12-31,1,36661272201,50013636,50008168,1,2014-03-18,1173
659,26188351,2010-03-29,0,15604654059,50013636,50008168,1,2012-08-12,867
660,27595882,2010-03-29,1,9209901980,50013711,50008168,1,2013-05-21,1149
662,31465015,2012-06-01,1,15284214987,50006823,28,1,2013-12-02,549
663,32418211,2009-09-29,1,15660287003,50023663,28,1,2012-11-26,1154
664,32950783,2013-10-25,0,18536773341,50232021,50014815,1,2013-11-08,14
665,33580636,2011-01-02,0,18099804498,50011993,28,1,2013-07-31,941
666,35009662,2012-11-24,1,19029831028,50010555,50008168,1,2013-05-08,165
667,35832151,2009-04-01,1,19178578964,50012451,50008168,1,2014-02-28,1794
668,36789289,2013-06-11,0,17884536890,50016704,50022520,1,2013-12-30,202
669,38130097,2014-01-27,1,23232564633,50011819,50022520,1,2013-12-23,-35
670,39645715,2013-01-22,1,23645720507,50023663,28,1,2013-10-26,277
671,40216027,2011-01-24,0,13777585537,50008895,28,1,2013-10-13,993
672,42092374,2015-01-17,1,6979189785,50011993,28,3,2014-06-24,-207
673,43270534,2014-04-10,1,17064575657,50012442,50008168,1,2014-11-27,231
674,44732791,2011-08-28,0,16292306416,50010544,50008168,1,2014-01-14,870
675,45002392,2013-12-12,2,37521844078,50018820,38,1,2014-06-21,191
676,45797590,2013-08-18,1,23887464870,50006033,50022520,1,2013-07-30,-19
677,46239667,2011-09-16,1,14174510205,50018821,38,1,2014-10-14,1124
678,47138383,2010-12-21,0,13272130226,50018831,50014815,2,2013-02-18,790
679,47836546,2012-09-01,0,17877876267,50010565,50008168,2,2013-11-12,437
680,48621253,2013-01-25,1,18752150065,50013207,50008168,1,2013-06-12,138
681,49008121,2011-03-10,0,41884632444,50013636,50008168,1,2014-12-11,1372
683,49997797,2009-08-16,1,14757094773,50011993,28,1,2013-12-15,1582
684,50839954,2011-08-11,0,19707779331,211122,38,6,2013-10-27,808
685,51587524,2009-02-02,1,22752544214,50010558,50008168,1,2013-04-13,1531
687,53224585,2011-06-03,0,25781688035,50009542,50014815,1,2013-06-21,749
688,53917099,2011-09-21,0,35857424331,50012451,50008168,1,2013-11-13,784
689,54366478,2010-12-10,1,25194340028,50023531,28,1,2015-01-23,1505
690,55069180,2014-08-07,0,38554350650,50012363,122650008,1,2015-01-27,173
691,55522687,2013-12-15,1,8159654162,50012456,50014815,1,2014-04-29,135
692,56340436,2008-01-06,1,15578534539,50023640,28,1,2013-01-23,1844
693,56819773,2008-08-12,1,19254982267,50010558,50008168,1,2013-09-05,1850
694,57613642,2013-07-20,0,25157808743,50006820,28,2,2014-06-24,339
695,58386865,2013-03-19,1,39897792904,50012464,50014815,1,2015-01-30,682
696,58846126,2014-05-25,0,35162436883,50010555,50008168,1,2014-08-14,81
697,59265016,2013-02-15,1,22117023208,50018831,50014815,6,2013-12-26,314
698,60392074,2013-03-21,1,41822227906,121452056,50008168,1,2014-11-08,597
699,61588159,2013-08-13,0,9680854286,211122,38,2,2014-08-02,354
700,62395309,2011-12-12,1,35832748656,50010536,50008168,1,2013-11-13,702
701,63157165,2011-08-09,1,37655675532,50012451,50008168,1,2014-04-01,966
702,64093162,2010-08-16,1,43674029889,50010545,50008168,1,2015-01-29,1627
703,64581913,2013-08-27,2,16630020831,50006602,50008168,1,2014-06-17,294
704,65935243,2006-06-16,1,16626561512,50013874,28,1,2013-04-24,2504
706,67828543,2012-12-27,1,14922603690,121448025,50008168,1,2014-09-16,628
707,69106930,2010-06-01,0,14652034564,50013711,50008168,1,2012-07-16,776
708,69889555,2010-11-11,0,13023273876,50023591,50022520,1,2012-11-30,750
709,69889555,2010-11-11,0,25137540538,50006602,50008168,1,2014-05-24,1290
710,70231555,2012-02-23,0,14518073759,50018704,50014815,1,2012-07-24,152
711,71241931,2011-08-31,1,25928316853,50015146,28,1,2014-06-09,1013
712,72341311,2014-04-06,0,18004159980,121394024,50008168,1,2014-11-09,217
713,72555454,2012-03-02,1,12759153835,50009544,50014815,1,2013-01-07,311
714,73927336,2011-10-15,1,38023071537,50010536,50008168,1,2014-04-06,904
715,75200815,2013-11-14,0,18064299870,50018831,50014815,1,2014-09-13,303
716,75758080,2012-03-02,0,5470994165,121408024,50008168,1,2014-08-29,910
717,76472818,2012-04-25,1,40392733996,121424027,50008168,1,2014-09-24,882
718,77164222,2015-01-29,1,21559175634,50009547,50014815,1,2014-12-11,-49
719,78135508,2011-11-05,1,40701170667,50013636,50008168,1,2014-11-11,1102
721,80273467,2015-01-25,2,39230402076,50018831,50014815,1,2014-11-11,-75
722,82413736,2011-09-20,0,19047913391,50023661,28,1,2014-07-27,1041
723,83359531,2011-02-05,1,25168468921,50009540,50014815,1,2013-07-26,902
724,83942488,2010-06-21,1,36873348815,50012431,50014815,1,2014-01-14,1303
725,84547855,2007-08-08,0,17551664840,50013711,50008168,1,2012-11-13,1924
726,84890647,2013-02-28,1,35673538787,50010558,50008168,1,2014-03-16,381
728,85942387,2012-12-26,0,16020062354,50010566,50008168,1,2013-07-27,213
729,86828233,2008-01-21,0,19444551906,121364022,50008168,1,2014-05-31,2322
730,87526273,2010-11-01,0,19733405881,50013636,50008168,1,2013-11-26,1121
731,88718614,2009-10-10,1,10028025233,50013207,50008168,1,2013-02-27,1236
732,89781118,2013-01-12,1,12745894835,50007011,50008168,1,2014-11-14,671
733,90961714,2012-02-10,0,21415840626,50013711,50008168,1,2013-01-09,334
734,92590396,2012-07-17,1,21167235111,50013207,50008168,1,2013-07-06,354
735,95793571,2013-10-10,0,18163269573,50012378,50022520,1,2013-08-13,-58
736,97496056,2011-11-17,0,27398884617,50012451,50008168,1,2013-11-07,721
738,101254996,2013-07-17,2,17987826016,50023670,28,1,2014-08-02,381
739,102571912,2010-11-16,0,14243394387,50006602,50008168,1,2012-08-02,625
740,106735420,2013-07-09,1,19899285873,50018831,50014815,1,2013-10-10,93
741,107865814,2012-06-20,1,8178914719,50023777,28,1,2014-05-29,708
742,108344071,2010-07-04,1,7803405251,50006602,50008168,1,2013-08-12,1135
743,109907629,2010-02-18,1,6009465208,50014250,28,1,2013-02-17,1095
744,111794341,2010-09-02,1,19678488904,50010557,50008168,1,2013-01-23,874
745,112175464,2014-01-01,0,39475654625,50008845,28,1,2014-07-29,209
746,113093326,2012-11-26,1,16192594477,50006094,28,1,2013-05-27,182
747,115378612,2014-04-12,2,22437991041,50006602,50008168,1,2014-02-07,-64
748,117002455,2011-04-25,0,20262893195,50013711,50008168,1,2014-03-27,1067
749,118942006,2012-09-29,1,19583152851,50023663,28,1,2014-12-26,818
750,120971704,2011-06-24,0,38539512251,50013636,50008168,1,2014-04-18,1029
751,124613323,2011-04-20,1,15186722756,50006095,28,1,2012-07-02,439
752,125840215,2011-05-02,0,19829152567,50003700,28,1,2013-11-02,915
753,127451512,2012-12-12,0,36512326995,50013207,50008168,1,2013-12-17,370
754,128693368,2010-07-20,0,16317457631,50006602,50008168,1,2013-07-20,1096
755,129972565,2011-01-22,0,20758892871,50011993,28,1,2012-12-20,698
756,131802832,2012-04-05,1,37536988312,50013207,50008168,1,2014-09-20,898
757,133546192,2013-07-07,2,36493816594,50013200,28,1,2014-03-17,253
758,134536342,2012-05-21,0,18519472878,50018831,50014815,1,2012-09-12,114
759,136517419,2012-07-12,1,4869579038,50012777,50014815,1,2014-06-17,705
760,138548893,2014-06-27,0,37661147464,50013875,50014815,1,2014-08-24,58
761,139491685,2012-05-03,1,35103787688,50023722,28,1,2013-10-31,546
762,141263038,2011-11-28,1,38705572016,121472021,50008168,1,2014-05-10,894
763,141999400,2012-08-17,1,16683723491,50023514,28,1,2013-12-28,498
764,144253378,2013-10-21,2,38888510070,50008807,28,2,2014-06-13,235
765,152076304,2008-08-19,0,14665138835,50016243,28,1,2013-02-17,1643
766,153843973,2008-02-24,1,24461432324,50023670,28,1,2013-12-18,2124
767,156156175,2013-08-24,2,18749520701,50009540,50014815,1,2013-05-28,-88
768,156942952,2013-12-27,0,37715622717,121414042,50022520,1,2014-06-14,169
769,161512438,2013-03-04,0,36797644528,50012564,50014815,1,2014-04-09,401
770,165283246,2013-11-04,1,40132178686,50013636,50008168,1,2015-01-13,435
771,168252385,2013-01-27,1,36374695899,50007011,50008168,1,2014-01-21,359
773,173329093,2013-06-15,0,35673961051,50013711,50008168,2,2014-04-09,298
774,178032355,2013-05-10,1,17887907923,50011993,28,13,2013-01-21,-109
775,183137017,2007-11-05,0,25548712116,50024842,50008168,2,2013-12-12,2229
776,185178295,2014-08-13,1,40129281930,50003700,28,1,2014-08-19,6
777,188785717,2011-06-17,0,27189944241,50013636,50008168,1,2013-10-23,859
778,191994688,2013-03-19,1,18824675650,50012788,28,1,2014-07-15,483
779,195510961,2012-01-16,1,41079030632,121394024,50008168,1,2014-10-29,1017
780,197411149,2010-04-29,0,41152012097,121452056,50008168,1,2014-11-12,1658
781,198627397,2013-06-17,2,14637244461,50012807,50014815,1,2013-06-26,9
782,200849884,2006-01-13,1,17009939906,50012451,50008168,1,2012-11-12,2495
783,204505282,2010-10-06,0,17968651336,50146022,50008168,1,2012-12-11,797
784,207508450,2012-02-20,1,16520257539,211122,38,1,2013-01-03,318
785,217491793,2013-02-10,0,40733937812,50023777,28,1,2014-11-11,639
787,240345601,2013-04-13,1,23220500950,50010555,50008168,1,2013-07-09,87
788,248962105,2013-07-26,0,36448316530,50013636,50008168,1,2014-05-21,299
789,253581310,2014-04-11,0,20005753685,50011993,28,1,2014-05-18,37
790,257521582,2014-05-05,1,17363277712,50006023,50022520,1,2014-03-07,-59
791,260092225,2011-10-05,1,20816740935,50010538,50008168,1,2014-01-14,832
792,262823764,2012-09-13,1,19850745502,50008895,28,1,2014-04-17,581
793,264839494,2007-07-29,0,12633743728,50013207,50008168,1,2013-09-07,2232
794,270377458,2012-04-02,0,7279461500,50010566,50008168,1,2012-09-13,164
795,274099870,2014-08-31,0,36271556114,50012564,50014815,1,2014-08-09,-22
796,275987542,2014-01-03,1,41284638240,50013187,28,1,2015-01-19,381
797,276632530,2012-07-16,1,39142982662,50006028,50022520,1,2014-12-15,882
798,279185110,2007-08-16,1,26285792643,50012361,122650008,1,2013-08-21,2197
799,280347691,2013-04-06,0,14459780250,50016704,50022520,1,2013-06-15,70
800,283250293,2013-06-13,1,20261713153,50006602,50008168,1,2013-10-07,116
801,290538796,2011-05-20,1,40879182928,50132021,50008168,1,2014-10-20,1249
802,293128525,2013-03-06,1,17378981300,50012777,50014815,1,2013-03-07,1
803,296255521,2012-09-15,0,35594754309,50012365,122650008,2,2014-01-12,484
804,300031861,2014-01-05,0,15556186232,50023632,50022520,1,2014-02-18,44
805,306544399,2012-11-04,1,14952161226,50006032,50022520,10,2012-10-07,-28
806,310635877,2013-03-21,0,41262741580,50010566,50008168,1,2014-10-12,570
807,321329368,2007-04-28,0,16663600865,50013207,50008168,1,2012-08-25,1946
808,325249615,2011-01-03,0,18350150733,50016706,50022520,1,2013-09-27,998
809,330386953,2011-02-10,0,19737728033,50006042,50014815,1,2012-10-05,603
810,339355276,2013-08-31,1,24197216809,50010558,50008168,1,2014-05-25,267
811,345134125,2013-01-18,0,15428632230,50006602,50008168,4,2012-10-31,-79
812,346883797,2012-03-28,0,5774771230,50006521,50014815,10,2013-01-11,289
813,350100046,2011-05-09,0,37866294912,121466023,50008168,1,2015-01-19,1351
814,353221225,2011-08-13,0,36095707144,50012365,122650008,1,2013-12-12,852
815,355762297,2009-09-23,0,14854905804,50023790,28,3,2013-09-22,1460
816,359840716,2009-01-20,0,17513925908,50013207,50008168,1,2013-03-18,1518
818,366240547,2009-11-06,0,10380868910,50006521,50014815,3,2013-07-19,1351
819,369840982,2013-03-09,1,24537752535,50018436,50014815,1,2013-08-02,146
820,371636266,2013-12-04,0,40175617683,50006602,50008168,1,2014-09-24,294
821,376464964,2014-08-24,0,37010642083,50018831,50014815,1,2015-01-30,159
822,377550424,2011-06-20,1,15771663914,50015841,28,1,2012-11-23,522
823,381387022,2013-04-01,1,19046999290,50006041,50014815,1,2014-03-04,337
824,383735470,2011-08-19,0,20266883067,50009540,50014815,1,2014-08-09,1086
825,385231417,2011-11-22,1,35252562356,50012367,122650008,1,2013-11-18,727
826,389326420,2013-07-17,0,17164967407,50006820,28,1,2014-09-16,426
827,393380275,2010-02-09,0,25185692215,50006602,50008168,1,2014-07-29,1631
828,397468855,2014-08-04,1,17829565913,50016704,50022520,1,2014-06-24,-41
829,401026519,2011-03-20,0,20175111454,50015841,28,1,2013-06-04,807
830,403168768,2013-12-17,0,38978433711,50018831,50014815,1,2014-07-19,214
831,406365709,2013-06-08,0,25411420301,50006602,50008168,1,2014-05-30,356
832,410823343,2011-03-26,1,10682626256,50009541,50014815,1,2012-11-07,592
833,411347539,2012-09-04,1,14601864164,50014277,50014815,1,2013-01-02,120
834,416284711,2013-03-24,0,18527612360,50012449,50008168,1,2013-07-23,121
835,423008263,2012-08-12,1,17767144594,50005971,50014815,5,2012-07-17,-26
836,430319227,2011-06-15,0,9807202789,50013874,28,1,2012-08-24,436
837,441460285,2013-10-23,1,16470498466,50026456,50022520,1,2013-11-11,19
838,444309931,2010-08-10,0,16025522463,50012365,122650008,1,2013-08-30,1116
839,445949008,2014-10-09,1,36155077547,50012363,122650008,1,2014-08-02,-68
840,460727512,2009-07-22,0,26209400280,50018831,50014815,3,2013-12-22,1614
841,468484747,2011-05-31,1,14659086347,50010558,50008168,1,2013-05-20,720
842,479631961,2011-07-25,0,19452723965,50012375,50022520,1,2013-04-30,645
843,488469409,2014-08-09,1,22458135479,50012432,50014815,1,2014-09-04,26
844,504846829,2013-10-24,1,43161044611,50012564,50014815,5,2015-01-19,452
845,509990590,2014-04-04,1,14995199480,50012548,50014815,1,2014-06-02,59
846,513441334,2011-01-05,1,19909384116,50010557,50008168,1,2012-12-12,707
847,517793335,2011-07-10,1,16719576868,50006843,38,2,2012-07-10,366
848,530044678,2008-01-01,0,14682882892,50013711,50008168,1,2013-04-17,1933
849,549274183,2012-09-28,0,37038024448,50018831,50014815,1,2014-12-09,802
850,559247716,2012-10-20,1,4101836471,50012777,50014815,1,2013-03-13,144
851,576767101,2013-06-01,1,37755146599,50010558,50008168,1,2014-04-05,308
852,593315800,2012-09-23,1,35591558752,50010566,50008168,1,2013-11-11,414
853,604714141,2014-08-05,1,74056119,50012485,50014815,1,2014-06-08,-58
854,609791410,2014-02-20,1,13447157946,50010555,50008168,1,2014-03-27,35
855,628367479,2012-01-26,1,38794320798,50013177,28,1,2014-11-06,1015
856,638926978,2015-01-08,1,18864429485,122474019,50022520,1,2014-09-24,-106
857,643563115,2011-08-08,1,40568847479,50010549,50008168,1,2014-12-12,1222
858,647746339,2013-02-07,1,39486145157,50012474,28,1,2014-11-12,643
859,649346959,2013-04-27,0,19337772250,50014268,50014815,1,2013-04-17,-10
860,651493549,2011-11-08,1,36506672264,50023692,28,1,2014-02-21,836
861,655834471,2012-04-03,0,18860456727,50006843,38,1,2012-10-14,194
862,658919521,2013-10-14,0,16394503918,50012245,50014815,1,2014-04-05,173
863,664444918,2011-09-27,1,40719234627,50010558,50008168,1,2014-09-20,1089
864,669302326,2010-04-06,0,8945822711,211122,38,6,2013-05-26,1146
865,672166297,2013-10-24,1,15781119704,50012360,122650008,1,2013-12-03,40
866,674478679,2014-02-01,1,40624526192,50009540,50014815,1,2014-12-14,316
867,675579268,2013-09-16,0,41428238718,50011993,28,1,2015-01-18,489
868,678340978,2014-08-25,1,21169723076,121406040,50022520,1,2014-05-30,-87
869,682354444,2014-06-05,1,22424383310,50018831,50014815,1,2014-12-01,179
870,685810741,2013-03-22,1,35778363795,50016704,50022520,1,2014-01-11,295
871,687066529,2011-05-11,1,38674183111,50013636,50008168,1,2014-06-16,1132
872,688809898,2012-08-04,0,22210716281,50023531,28,1,2013-04-10,249
873,691470382,2013-04-07,0,19422455983,50010558,50008168,1,2013-06-02,56
874,694874554,2012-11-22,0,10074559658,50006097,28,1,2015-02-04,804
875,697526248,2015-01-15,1,10223139731,50012436,50014815,1,2014-11-30,-46
877,703730908,2010-05-02,0,15453877039,50012451,50008168,1,2012-08-20,841
878,705498556,2012-10-04,0,3595424276,50016704,50022520,1,2012-11-11,38
879,709021222,2012-11-01,1,41601299670,50010566,50008168,1,2014-12-10,769
880,711528325,2010-11-14,1,15799901720,50012451,50008168,1,2014-02-28,1202
881,713724745,2010-04-24,0,17534699048,50010557,50008168,1,2013-01-02,984
882,721803445,2008-08-08,0,27541700398,50013636,50008168,1,2013-12-30,1970
883,725520721,2011-12-08,1,22101231843,50024787,50008168,1,2013-10-21,683
884,729828346,2013-01-07,1,8680970096,50016704,50022520,1,2013-01-29,22
885,735319921,2012-10-01,1,16851632381,50015841,28,1,2013-03-10,160
886,740015689,2013-09-26,0,26605352858,50010558,50008168,1,2013-10-02,6
887,746105695,2013-06-27,1,35032052704,50010544,50008168,1,2014-12-06,527
888,750087385,2015-02-15,0,37879266975,50010555,50008168,2,2014-08-13,-186
889,752822677,2013-02-26,1,24555520405,50013187,28,2,2014-01-23,331
890,755743741,2014-07-17,0,35015569650,50018831,50014815,1,2014-11-10,116
891,761730076,2008-02-09,0,27216992100,50024842,50008168,4,2013-09-17,2047
893,771784864,2012-08-24,0,16243586211,50012363,122650008,1,2012-11-13,81
894,775584118,2012-10-23,0,2254371483,50018820,38,1,2013-08-16,297
895,779107498,2009-09-28,0,10804672538,251725,28,1,2013-07-05,1376
896,783992038,2008-07-23,1,15974069820,50012442,50008168,1,2013-02-01,1654
897,785043910,2013-05-30,0,39602511660,121364022,50008168,2,2014-10-03,491
898,790148926,2014-08-27,1,40018409687,50018436,50014815,1,2014-11-24,89
899,794000662,2014-09-03,0,38335797322,50007011,50008168,1,2014-04-16,-140
900,799287214,2012-08-13,0,24289020782,50014274,50014815,1,2013-06-25,316
901,809244853,2015-05-02,0,6979189785,50011993,28,1,2014-12-20,-133
902,814243609,2013-01-10,1,7942419411,50009540,50014815,1,2012-12-20,-21
903,818761936,2013-12-05,1,14211333226,50012363,122650008,1,2013-10-29,-37
904,821089219,2014-06-15,0,12611605545,50006032,50022520,1,2014-04-10,-66
905,826835722,2014-07-02,0,24111248561,50013207,50008168,1,2013-09-06,-299
906,834678463,2014-06-10,1,15062218359,50015579,50022520,1,2014-04-19,-52
907,838547338,2012-12-18,0,24881140136,50010558,50008168,1,2013-06-07,171
908,842436337,2011-10-16,1,19152924798,50013636,50008168,1,2013-10-15,730
909,854053048,2011-05-24,1,35774477574,50010549,50008168,1,2013-11-11,902
910,857559826,2013-10-13,0,15239002450,50006099,50014815,1,2014-06-07,237
911,867476098,2013-08-06,0,18721720021,50018831,50014815,3,2014-09-23,413
912,870525985,2014-09-03,0,37163034185,50018831,50014815,1,2014-10-05,32
913,877518892,2014-03-04,1,36499367185,50012475,28,1,2014-05-14,71
914,883771195,2012-07-11,1,3720949076,211122,38,2,2013-08-20,405
915,891736786,2012-06-28,1,37968733758,50013207,50008168,1,2014-08-03,766
916,904942807,2010-11-05,0,41366623825,50013636,50008168,1,2014-11-03,1459
917,917524288,2011-06-24,0,10303049467,50012456,50014815,30,2013-05-03,679
918,921137911,2014-07-14,1,14081707736,50014278,50014815,1,2014-07-14,0
919,924007702,2009-12-24,0,14569480798,50013636,50008168,2,2013-03-24,1186
920,930683689,2013-10-13,2,14308010723,50012245,50014815,1,2013-08-31,-43
921,1017989581,2014-08-04,1,35886834108,50006235,50008168,1,2014-12-01,119
922,1027969540,2013-02-28,0,37554024452,50012442,50008168,1,2014-03-26,391
923,1038480421,2013-02-08,1,21592283484,50012485,50014815,1,2013-09-01,205
924,1041892321,2012-08-01,0,8365793861,211122,38,2,2013-09-17,412
925,1052158519,2012-03-29,0,25605368474,50023637,28,1,2014-01-14,656
926,1063363684,2014-11-14,0,36319082960,121402021,50008168,1,2014-10-10,-35
927,1070284684,2011-12-29,0,26778408178,50013207,50008168,1,2013-09-27,638
928,1081311286,2013-10-31,0,41329247014,50013636,50008168,1,2014-11-03,368
929,1087643545,2013-06-29,1,17761773755,50026494,50022520,1,2013-07-14,15
930,1094274418,2013-08-03,0,42132824541,121394024,50008168,1,2014-12-14,498
931,1103802043,2013-03-01,1,37076000628,50023514,28,1,2014-04-24,419
932,1133628211,2012-09-03,0,35522172934,50013636,50008168,1,2014-02-18,533
933,1577585731,2013-03-21,0,19799317492,50010558,50008168,1,2014-01-06,291
934,1609674769,2014-07-03,2,22603379802,50012245,50014815,2,2014-09-01,60
935,1635254677,2013-01-23,1,35016114923,50008856,28,1,2014-03-23,424
936,1649930323,2010-10-04,0,36491323240,50006602,50008168,1,2014-07-29,1394
937,1671493753,2014-12-22,1,14147330386,50023591,50022520,1,2014-05-09,-227
938,1683328510,2013-08-17,1,38275805698,121394024,50008168,1,2014-07-11,328
939,1702276954,2013-08-21,1,15453768437,50004457,50014815,2,2013-11-18,89
940,1711109878,2012-08-23,0,22996052320,50013636,50008168,1,2015-01-15,875
941,1720825303,2014-07-21,0,37286151338,50006030,50022520,1,2014-04-25,-87
942,1754594929,2014-08-26,0,13592670420,50018438,50014815,1,2014-09-20,25
943,1812586633,2015-03-09,0,22143527373,121398035,50022520,1,2014-10-12,-148
944,1830529477,2013-06-17,0,24198240503,121540027,28,1,2014-08-02,411
945,1836568285,2011-11-23,0,41204717346,50010566,50008168,1,2014-10-19,1061
946,1862594497,2010-01-05,0,17150876686,50023670,28,1,2013-12-18,1443
947,1890948217,2013-09-17,0,40622218547,121394024,50008168,1,2014-09-18,366
948,1921509424,2013-05-31,1,38404276502,50012449,50008168,1,2014-04-24,328
950,1993235563,2014-07-09,1,37328906275,50012379,50022520,1,2014-03-17,-114
951,2020957900,2014-04-30,0,16310626305,121406041,50014815,2,2014-08-29,121
952,2080304899,2010-07-13,0,18692478396,50012442,50008168,1,2014-05-04,1391
953,2114469016,2014-04-16,0,38650644752,50023797,28,1,2014-08-09,115
954,2186831536,2014-05-19,1,38380559230,50023531,28,1,2014-10-08,142
955,2254611367,2011-10-31,0,38282204077,50023670,28,1,2015-01-30,1187
